"stop_id","stop_calle","stop_esquina","stop_lon","stop_lat","coord"
7953,"REVOLUCION DE MAYO","ESQ DEODORO ROCA (PQUE SARMIENTO)",-64.1702653337,-31.4313367226,"-64.16930229636093,-31.4316081102755,0"
7954,"ROSARIO DE SANTA FE 750","ENTRE GRAL ORTIZ Y O. LAGOS",-64.1723293892,-31.4187603168,"-64.17093828188982,-31.41750134687009,0"
7955,"ROSARIO DE SANTA FE 986","ESQ  LA PLATA",-64.1694767665,-31.4171056362,"-64.16908621077396,-31.41698015014366,0"
7956,"ROSARIO DE SANTA FE 1200","ESQ RIO CUARTO",-64.1660343414,-31.4159312244,"-64.16661533490662,-31.41631116124446,0"
7957,"ROSARIO DE SANTA FE 1390","ESQ GARZON AGULLA",-64.1644699861,-31.4149640056,"-64.16419717879171,-31.41565487235701,0"
7958,"SALTA 59","ESQ ROSARIO DE SANTA FE",-64.1633889336,-31.414262926,"-64.16275088123678,-31.41555972886949,0"
7959,"ROMA 182","ESQ 24 DE SEPTIEMBRE",-64.1634730614,-31.4124592365,"-64.16332758773316,-31.41337152576841,0"
7960,"ROMA 368 ","ESQ  CATAMARCA",-64.1635397707,-31.4104065917,"-64.16410032604898,-31.41126353689058,0"
7961,"ROMA 624","ESQ ONCATIVO",-64.1640692897,-31.4083706839,"-64.16511091681468,-31.40858729553057,0"
7962,"ROMA 850","ESQ ARMENIA",-64.1649651511,-31.405985263,"-64.16606575899365,-31.40604404564889,0"
7963,"ROMA 1038","ESQ BUCHARDO",-64.1657169144,-31.4036944391,"-64.1669385124027,-31.40376314330258,0"
7964,"COCHABAMBA 1467","ESQ ROMA (PASANDO)",-64.1670890414,-31.4020668155,"-64.16822150650592,-31.40171991132965,0"
7965,"COCHABAMBA 1211","ESQ PRINGLES",-64.1708197253,-31.4029822439,"-64.17118678410181,-31.40251526718962,0"
7966,"JERONIMO LUIS DE CABRERA 106","ESQ SAN MARTIN",-64.1765330725,-31.4000235247,"-64.17719128775711,-31.39962214439521,0"
7967,"JERONIMO LUIS DE CABRERA 380","ESQ SUCRE",-64.1816047786,-31.3983435966,"-64.18210810627758,-31.39812572128706,0"
7968,"JERONIMO LUIS DE CABRERA 600","ESQ LAVALLEJA",-64.1845241477,-31.3974646334,"-64.185224699491,-31.3971216841128,0"
7969,"JERONIMO LUIS DE CABRERA 790","ESQ URQUIZA",-64.1873506554,-31.3966757412,"-64.18736715101721,-31.39644965815061,0"
7970,"JERONIMO LUIS DE CABRERA 1090","ESQ MENDOZA",-64.1909325104,-31.3953365522,"-64.19111130778434,-31.39525905140243,0"
7971,"CNEL. AGUSTIN OLMEDO 1511","  ENTRE J  L CABRERA Y BEDOYA",-64.1923816909,-31.3954161617,"-64.19289386738184,-31.39519059290923,0"
7972,"FEDERICO BRANDSEN 400","ESQ  COLOMBRES",-64.1945080763,-31.396151131,"-64.19424460866235,-31.39580580872833,0"
7973,"FEDERICO BRANDSEN 169","ESQ MARTIN GARCIA (1/2 CUADRA ANTES)",-64.1966168238,-31.3972686539,"-64.19711090341421,-31.39720286830655,0"
7974,"BV. CASTRO BARROS 651","FRENTE  CASA CUNA",-64.1969372642,-31.399918123,"-64.19775924952535,-31.39953035938101,0"
7975,"AV. SANTA FE 883","ESQ. M BENITEZ",-64.1977981038,-31.4022044679,"-64.19813637698749,-31.40217281303028,0"
7976,"AV. SANTA FE 425","ESQ. LA RIOJA",-64.1991511798,-31.4056244025,"-64.19978602839713,-31.40582992279266,0"
7977,"AV. COLON 1100","ESQ MENDOZA",-64.1981780291,-31.4087617874,"-64.19837890227001,-31.40923463434768,0"
7978,"MENDOZA 020","ESQ DEAN  FUNES",-64.1984134418,-31.4113061877,"-64.19885145414736,-31.41146525321438,0"
7979,"SOL DE MAYO 456","ESQ  CASABLANCA",-64.2094000505,-31.4135538345,"-64.20962654906815,-31.41383267591828,0"
7980,"SOL DE MAYO ","ESQ MONTEVIDEO",-64.2098257499,-31.4155170459,"-64.21006471847093,-31.41530433293488,0"
7981,"SOL DE MAYO 750","ESQ B. GENTA",-64.2104004642,-31.4180921029,"-64.21089057972338,-31.41829786014964,0"
7982,"SOL DE MAYO 992","ESQ PUEYRREDON",-64.2110638199,-31.4202027133,"-64.21145280207212,-31.42052357230789,0"
7983,"SOL DE MAYO 1120","ESQ I. ALBENIZ",-64.2116411413,-31.4222130288,"-64.21195731591162,-31.42262408031744,0"
7984,"SOL DE MAYO 1380","ESQ L. AGOTE",-64.213182554,-31.4270113115,"-64.2131365792151,-31.42697879802373,0"
7985,"SOL DE MAYO 1572 ","ESQ FUERZA AEREA",-64.2136134784,-31.4294074327,"-64.21394665720644,-31.43003826037513,0"
7986,"AV. FUERZA AEREA ARGENTINA 1520","ESQ RIO NEGRO",-64.2113283069,-31.4295011869,"-64.21092408385334,-31.42985725058786,0"
7987,"AV. FUERZA AEREA ARGENTINA 1413","ESQ BAMBILLA",-64.2102333589,-31.4291049279,"-64.21037377181267,-31.42954627586287,0"
7988,"LA PAMPA 1580","FRENTE  IPEM B.  MITRE",-64.2095334568,-31.4302516042,"-64.20878952159291,-31.42979682593818,0"
7989,"LA PAMPA 1758 ","ESQ ALCALA",-64.2099589162,-31.4322642968,"-64.20952132922365,-31.43253856721319,0"
7990,"LA PAMPA 1554","ESQ VENUS",-64.2103738209,-31.434111933,"-64.20997358360631,-31.43430459538245,0"
7991,"VENUS 1023","ESQ E ACHAVAL",-64.2084773076,-31.4344283974,"-64.20819495529281,-31.43488217465649,0"
7992,"EMILIO ACHAVAL 2066","ESQ M . FERREYRA",-64.2080523803,-31.4356275638,"-64.208251179366,-31.43566513212262,0"
7993,"EMILIO ACHAVAL 2116","ESQ B. SORIA",-64.2083608511,-31.4368082427,"-64.20852924859256,-31.43681354237374,0"
7994,"JUAN KRONFUS 2320","ESQ CAÑADA",-64.2093319178,-31.4378691035,"-64.20935954979437,-31.43784545361834,0"
7995,"JUAN KRONFUS 2500","ESQ GOICOECHA",-64.2109159414,-31.4389620523,"-64.21076768432276,-31.43879521317823,0"
7996,"JUAN KRONFUS 2684","ESQ R. DE LA TORRE",-64.2125119479,-31.4400437452,"-64.21265827469793,-31.4401484011318,0"
7997,"RODRIGUEZ DE LA TORRE","ESQ B. FERREYRA",-64.2102005319,-31.4411039614,"-64.21039584550579,-31.44127627774218,0"
7998,"AV. NACIONES UNIDAS 863","ESQ. B. POWELL",-64.2070308089,-31.4414011426,"-64.20659238355233,-31.44146572954658,0"
7999,"AV. NACIONES UNIDAS 625","ESQ CORRO",-64.2047461126,-31.4418284413,"-64.20411219224306,-31.44195387961325,0"
8000,"AV. NACIONES UNIDAS 455","ESQ LAMARTINE",-64.2024251491,-31.442217343,"-64.20187673851716,-31.44228651749917,0"
8001,"AV. NACIONES UNIDAS 233","FTE HOSP. PRIVADO",-64.2000479182,-31.4427159742,"-64.19954912845921,-31.44262754555519,0"
8002,"CRUZ ROJA ARGENTINA","ESQ BERNARDINELLI",-64.1933375492,-31.4433688327,"-64.1930447158645,-31.44334320806636,0"
8003,"CRUZ ROJA 286","ESQ. OBISPO ALTAMIRA",-64.1899390806,-31.4429304391,"-64.18955626065529,-31.44292977046809,0"
8004,"CRUZ ROJA ARGENTINA","ESQ VALPARAISO",-64.1881213404,-31.4426278806,"-64.18776421534925,-31.44270956767779,0"
8005,"CRUZ ROJA ARGENTINA","ESQ NORES MARTINEZ",-64.1832747978,-31.4422886696,"-64.18306163969835,-31.44215897330889,0"
8006,"CRUA ROJA ARGENTINA","FTE. HOSPITAL MILITAR",-64.1797393576,-31.4414799449,"-64.17996780350508,-31.44179036637137,0"
8007,"AV. PABLO RICHIERI 2490","ESQ MALAGUEÑO",-64.1774363114,-31.4408966073,"-64.17648268736367,-31.44089263413271,0"
8008,"PASTOR TABOABA 450","ESQ. AV. ARMADA ARGENTINA",-64.2041196369,-31.4524380463,"-64.20395613066812,-31.4523995748434,0"
8009,"PASTOR TABOADA 720","ESQ. A TORRES (PLAZA)",-64.20667384,-31.4517398275,"-64.20696861568912,-31.45179564150197,0"
8010,"DR. FEDERICO PADULA","ESQ  LASCANO",-64.2076855037,-31.451063777,"-64.20799401492975,-31.45081839494682,0"
8011,"DR. FEDERICO PADULA 3411","ESQ  L. LANGER",-64.2070084272,-31.4483833646,"-64.20690577652053,-31.44798080031941,0"
8012,"DR. FEDERICO PADULA 3175","ESQ  SAN ANTONIO",-64.2068403646,-31.4457776357,"-64.20681268097027,-31.44544975936515,0"
8013,"SAN ANTONIO 970","ESQ  DE GOY",-64.2104614699,-31.4455975811,"-64.21037552798678,-31.44550034303394,0"
8014,"MANUEL BAIGORRIA ","ESQ. CACHEUTA (ESTACION ESSO) ",-64.2122824455,-31.445789963,"-64.21169225435402,-31.44550992860956,0"
8015,"RIO NEGRO 3300","ESQ BAIGORRRIA",-64.2145589608,-31.445570126,"-64.215024498962,-31.44553559298118,0"
8016,"RIO NEGRO 3100","ESQ  IBACLA",-64.2145517189,-31.4449028001,"-64.21481846300692,-31.44477522936116,0"
8017,"RIO NEGRO 2950","ESQ  GUAYAMAS",-64.2143776723,-31.4433071785,"-64.21441155741168,-31.44321076318231,0"
8018,"RIO NEGRO 2800","ESQ ESQ  D. IRALA",-64.2141649914,-31.4416280185,"-64.21394639546547,-31.4412915861912,0"
8019,"PEDRO CARDENAS  2000","ESQ  CAMPANARIO",-64.2153452395,-31.4398753012,"-64.2156666057378,-31.43977821502862,0"
8020,"ACONQUIJA 2500","ESQ  CERRO CHICO",-64.216362512,-31.4389298791,"-64.21644153718201,-31.43889583478149,0"
8021,"ACONQUIJA 2379","ESQ LAGUNILLA",-64.2164599338,-31.4373308793,"-64.21645861252628,-31.43712933010814,0"
8022,"LAGUNILLA 2332","ESQ CERRO DEL MORRO",-64.219145485,-31.4369131721,"-64.21905281555594,-31.43686311786956,0"
8023,"LAGUNILLA 2316","ESQ OLEGARIO CORREA",-64.2215297707,-31.4370511106,"-64.22119779945618,-31.43687191633157,0"
8024,"LAGUNILLA 2610","ESQ PADRE LOZANO",-64.2232778418,-31.4368667811,"-64.2232194905432,-31.43688380304861,0"
8025,"LAGUNULLA 2780","ESQ A. CHAZARRETA",-64.2250617633,-31.436859275,"-64.2256117411376,-31.43688317434101,0"
8026,"LAGUNILLA ","ESQ  F. BOERO",-64.2275844457,-31.4369710173,"-64.2278637584904,-31.4368746708761,0"
8027,"ZAPALERI 2319","ESQ  G. MISTRAL",-64.2285715693,-31.4361710879,"-64.22933033651638,-31.43588727079625,0"
8028,"ZAPALERI 1950","ESQ  SCHWEITZER",-64.2293035917,-31.431700505,"-64.22890580883731,-31.43225294153982,0"
8029,"AV. FUERZA AEREA ARGENTINA 3084","ESQ  MAESTRO VIDAL",-64.2297056907,-31.4314262783,"-64.23014067354248,-31.43144485419145,0"
8030,"MAESTRO VIDAL 1809","ESQ  CELIA TORRA",-64.2301106178,-31.4298175674,"-64.22994919412126,-31.42976603723652,0"
8031,"MAESTRO VIDAL 1653","ESQ  R. ESPOLIE",-64.229879182,-31.4282832276,"-64.22945888263426,-31.42779100619727,0"
8032,"MAESTRO VIDAL 1441","ESQ  L. AGOTE",-64.2288998121,-31.4244324227,"-64.22849057698218,-31.4243849040828,0"
8033,"MAESTRO VIDAL 1257","PASANDO M. CEBALLOS",-64.2281983,-31.4212722974,"-64.22783831040619,-31.42172305217587,0"
8034,"MAESTRO VIDAL 1061","ESQ  ECHEGARAY",-64.2273969874,-31.4174653199,"-64.22680294522718,-31.41783991100924,0"
8035,"MAESTRO VIDAL 705","ESQ  SAN LUIS",-64.2264517773,-31.4146926798,"-64.22604138036243,-31.41483302735314,0"
8036,"MAESTRO VIDAL 577","ESQ  ROBIN FERREYRA",-64.2259133754,-31.4131112785,"-64.22558511526086,-31.413072787759,0"
8037,"MAESTRO VIDAL 455","ESQ  G. BLANCO",-64.2252999251,-31.4103654831,"-64.22477205557389,-31.41009572813719,0"
8038,"MAESTRO VIDAL 341","ESQ  D. QUIROZ",-64.2242772051,-31.4072843949,"-64.22406041550538,-31.40748737757747,0"
8039,"MAESTRO VIDAL 127","ESQ. 27 DE ABRIL",-64.2235216285,-31.4055696358,"-64.22295830824822,-31.40517038896759,0"
8040,"MAESTRO VIDAL 086","ESQ. 9 DE JULIO",-64.2226156387,-31.4034165273,"-64.22214139064842,-31.40323921612879,0"
8041,"SANTA ROSA 3150","ENTRE CAFERATTA Y JUSTO P. MOLINA",-64.2220359734,-31.4011934334,"-64.2217939792417,-31.40065689059776,0"
8042,"DOMINGO ZIPOLI 354","ESQ  LA RIOJA",-64.2233142095,-31.3996463223,"-64.22420767780082,-31.39908017234142,0"
8043,"DOMINGO ZIPOLI 626","ESQ  LA TABLDA",-64.2232182403,-31.3975461194,"-64.22337176260979,-31.39717924100625,0"
8044,"DOMINGO ZIPOLI 976","ESQ  NAZARET",-64.2205042034,-31.3938551622,"-64.2210325878395,-31.39342972310815,0"
8045,"RUFINO CUERVO 1170","ESQ  BETANIA",-64.2203993273,-31.3926226971,"-64.22004981062501,-31.39196734325341,0"
8046,"BETANIA 2929","ESQ  PADRE GALEANO",-64.221809752,-31.3909922295,"-64.22097056975446,-31.39131355675933,0"
8047,"BETANIA  3174         ","ESQ  MANUEL QUINTANA",-64.2241605644,-31.3897615732,"-64.22497899346236,-31.38928867968393,0"
8048,"JAVIER LOPEZ 1350","ENTRE BARROS PAZOS Y LAFINUR",-64.2250907348,-31.3881823652,"-64.22576313087076,-31.38837439292687,0"
8049,"MARIANO LARRA 3318","ESQ. AV. SAGRADA FAMILIA",-64.2256714614,-31.3860086616,"-64.22561784680003,-31.38590974778428,0"
8050,"AV. SAGRADA FAMILIA 1476","ESQ  M. CORONADO (PQUE AUTOCTONO)",-64.2250591847,-31.3848374478,"-64.22527726300362,-31.3850898181536,0"
8051,"AV. SAGRADA FAMILIA 1736","ESQ O. PINTOS",-64.2242290803,-31.3831592993,"-64.22369449362884,-31.38323268226802,0"
8052,"GOYCOCHEA 3400","ESQ ROD. DEL BUSTOS",-64.2233980916,-31.3786563701,"-64.22311131692156,-31.3782357839712,0"
8053,"RODRIGUEZ DEL BUSTOS 2826","ESQ  H. MALVINO",-64.2230977591,-31.3756172888,"-64.2227172430369,-31.37610920425812,0"
8054,"RODRIIGUEZ DEL BUSTOS 3068","ESQ  R. VIOLA",-64.2227054444,-31.3734012219,"-64.22204791884863,-31.37310509080448,0"
8055,"RODRIGUEZ DEL BUSTOS 3540","TORRES MILENICAS",-64.2203695164,-31.3702780001,"-64.22110193987332,-31.37006795380917,0"
8056,"RODRIGUEZ DEL BUSTOS 3900","FRENTE DINOSAURIOMALL",-64.2196158149,-31.3674163753,"-64.22045044637868,-31.36700581206941,0"
8057,"MANUEL CARDEÑOSA 3100","FRENTE HIPERMERCADO LIBERTAD",-64.2175070025,-31.3657435482,"-64.21853617019477,-31.3656597955744,0"
8058,"MANUEL CARDEÑOSA 2900","FTRENTE HOSPITAL NEONATAL ",-64.2135142197,-31.3676174175,"-64.21309466937356,-31.36895693385142,0"
8059,"MANUEL CARDEÑOSA 2779","ESQ RIVADENEIRA",-64.2092159152,-31.3697541336,"-64.20993867936357,-31.36980914602844,0"
8060,"CUIDAD DEL BARCO 3821","ENTRE CARDEÑOSA Y LOS POZOS",-64.2076733409,-31.3704511098,"-64.20856474163531,-31.3709409502426,0"
8061,"CUIDAD DEL BARCO 3529","ESQ  F. DRUMMOND",-64.2085901976,-31.3729396404,"-64.20887277600998,-31.3724557108233,0"
8062,"CUIDAD DEL BARCO 3159","ESQ  BV LOS GRANADEROS",-64.2090613027,-31.3750101787,"-64.20950987860284,-31.37558288136694,0"
8063,"BV. LOS GRANADEROS 2375","ESQ  DIAZ DE SOLIS",-64.2067922601,-31.3772927777,"-64.20577879041639,-31.37725929818855,0"
8064,"BV. LOS GRANADEROS 2237","ESQ  R. LULIO",-64.2052434342,-31.3786346934,"-64.20382679898236,-31.37883297976853,0"
8065,"ANACREONTE 2055","ESQ  P. GALDOS",-64.2034984662,-31.3799445966,"-64.20120141363698,-31.37947961034173,0"
8066,"ANACREONTE 1935","ESQ  VIVES",-64.1989719328,-31.3792476455,"-64.19924090695412,-31.37941975544801,0"
8067,"ANACREONTE 1711","ESQ. ARQUIMIDES",-64.1961167168,-31.3794055086,"-64.19710228735889,-31.37942557116912,0"
8068,"ANACREONTE 1561","ESQ  F. SUAREZ",-64.1938934811,-31.3792992395,"-64.19516900459485,-31.37953216065741,0"
8069,"ANACREONTE 1425","ESQ  HUARTE",-64.1938934811,-31.3792992395,"-64.19248691340596,-31.37953324338303,0"
8070,"GONGORA 1300","ESQ  SUPERI",-64.1913678354,-31.3803518226,"-64.19111142915401,-31.38060928282523,0"
8071,"GONGORA 849","ESQ.NICOLAS AVELLANEDA",-64.1881219805,-31.3803656885,"-64.18725406798673,-31.38061907206853,0"
8072,"GONGORA 735","ESQ FRAGUEIRO",-64.1850413434,-31.3803426679,"-64.18420539297097,-31.38061182838448,0"
8073,"GONGORA 565","ESQ JUJUY ( HOSP MINUCIPAL INFANTIL)",-64.1825430758,-31.3804019637,"-64.1819878680223,-31.38061255338104,0"
8074,"GONGORA 337","ESQ  TUCUMAN",-64.179240567,-31.3805487498,"-64.17873140558834,-31.38060363201184,0"
8075,"AV. DR. ARTURO CAPDEVILA 98","ESQ. ACEVEY",-64.1748046136,-31.3804593639,"-64.17419244453015,-31.38063901862851,0"
8076,"AV. DR. ARTURO CAPDEVILA 238","ESQ  OBISPO CARRANZA",-64.171513014,-31.3803698242,"-64.17150438453218,-31.38061334235853,0"
8077,"AV. DR. ARTURO CAPDEVILA 500","ESQ  HULLUMAN",-64.1688297265,-31.3794894903,"-64.16764012618886,-31.37906376746562,0"
8078,"NUEVO MUNDO 1146","ESQ  VERACRUZ",-64.160763164,-31.3835901964,"-64.16070967139133,-31.38367834397828,0"
8079,"SAN MATEO 1600","ESQ  DIAGONAL ICA",-64.1589411454,-31.3853668562,"-64.15824279175421,-31.38563367978363,0"
8080,"PAYSANDU 1768","ESQ  MINISTALALO",-64.1569269735,-31.3868516524,"-64.15616226678976,-31.38736134745951,0"
8081,"PAYSANDU 2178","ESQ  FELIPE  II",-64.1539161239,-31.3890061013,"-64.15315300666018,-31.38931156743595,0"
8082,"JUAN  XXIII  1571","ESQ  PTO DE PALOS",-64.1537969904,-31.3904595983,"-64.15306390923479,-31.39095956440168,0"
8083,"SANTISO Y MOSCOSO 2110","ESQ PUNTA DEL SAUCE",-64.1549140256,-31.3914995775,"-64.15491432281576,-31.39073937111723,0"
8084,"PUNTA DEL SAUCE 1350","ESQ ILLIANA ( FTE WAL MART)",-64.1557977579,-31.3922062582,"-64.15620821731464,-31.39188254340944,0"
8085,"PUNTA DEL SAUCE","ESQ  YADAROLA",-64.1576573713,-31.393610795,"-64.15778391799118,-31.39363449440761,0"
8086,"AV. LAS MALVINAS 1150","FTE SUPER DEPORTIVO",-64.15869731,-31.3948829153,"-64.15874006930592,-31.39542983085598,0"
8087,"AV. PATRIA 1531","ESQ. SUIPACHA",-64.161273028,-31.3974270771,"-64.16181268537505,-31.39753603869307,0"
8088,"AV. PATRIA 1275","ENTRE CHARCAS Y BUCHARDO",-64.1608584933,-31.4008102901,"-64.1608642491544,-31.40124623007453,0"
8089,"AV. PATRIA 939","ENTRE GARAY Y ARMENIA",-64.1597757116,-31.4036249452,"-64.15998295881985,-31.40364562040743,0"
8090,"AV. PATRIA 723","ESQ. LIBERTAD",-64.1586284942,-31.406260802,"-64.15920953714249,-31.40573733879217,0"
8091,"AV. PATRIA 421","ESQ. CATAMARCA",-64.1575265099,-31.4086638965,"-64.15793681761882,-31.40914616709613,0"
8092,"AV. PATRIA 135","ENTRE 24 DE SEPTIEMBRE Y 25 DE MAYO",-64.1565905931,-31.4113869498,"-64.15691009553331,-31.41192192891415,0"
8093,"ROSARIO DE SANTA FE 2044","ESQ  NVA ZELANDA",-64.156252387,-31.4129935436,"-64.15572453424778,-31.4132518168265,0"
8094,"ROSARIO DE SANTA FE 2196","ESQ R.  DE ESCALADAS",-64.1545299786,-31.4129587643,"-64.15343369646881,-31.41263937714838,0"
8095,"REMEDIOS DE ESCALADA 232","PASANDO PANAMA",-64.1534543371,-31.41487763,"-64.15244772971539,-31.41493800843022,0"
8096,"ARGANDOÑA 2552","ENTRE YAPEYU Y SGTO CABRAL",-64.1518580908,-31.419647371,"-64.15091961023244,-31.41996394295153,0"
8097,"JUAN RODRIGUEZ 1072","ESQ LOPEZ Y PLANES",-64.1503043012,-31.4219551325,"-64.14894149372545,-31.42072026025516,0"
8098,"SGTO. CABRAL 1172","ESQ  ESTADOS UNIDOS",-64.1511038001,-31.4223152067,"-64.15038683628428,-31.42192432240119,0"
8099,"SGTO. CABRAL 1348","ESQ ENTRE RIOS",-64.1511466132,-31.4245781857,"-64.15072654291984,-31.42395696201576,0"
8100,"SGTO. CABRAL 1632","ENTRE CORRIENTES Y JUNIN",-64.15159238,-31.4264440281,"-64.15103213359936,-31.42691609366583,0"
8101,"SGTO. CABRAL 1900","ESQ  GOETHE",-64.1520727318,-31.4300626932,"-64.15154496134392,-31.43060163891514,0"
8102,"PROVINCIAS VASCONGADAS 2154 ","ESQ CASTILLA",-64.1523333514,-31.4339366881,"-64.15196073816614,-31.43393731369993,0"
8103,"CASTILLA 2281","PASANDO SAN SEBASTIAN",-64.1541361939,-31.4351953371,"-64.1542657509228,-31.43542688660225,0"
8104,"CASTILLA 1915","ESQ  SALAMANCA",-64.1586134305,-31.4375090695,"-64.15846007099904,-31.4377730440589,0"
8105,"CASTILLA 1759","ESQ  REVOLUCION DE MAYO",-64.1612155548,-31.4392972714,"-64.16128907624575,-31.43928581573664,0"
8106,"HUASCHAS 2658","ESQ GARCILASO DE LA VEGA",-64.1609754326,-31.4410518815,"-64.16067701621869,-31.44124270581167,0"
8107,"HUASCHAS 2780","ESQ. BARADERO",-64.1610033842,-31.4429197256,"-64.16067872452737,-31.44350620587786,0"
8108,"BARADERO 2039","ESQ GUASAPAMPA",-64.1620521908,-31.4431843214,"-64.16252019395314,-31.44358048905353,0"
8109,"BARADERO 2291","ESQ ALTAUTINA",-64.1639936356,-31.4432265933,"-64.16451543151315,-31.44363636400986,0"
8110,"BARADERO 2053","ESQ. ANZENUZA",-64.1670229221,-31.4435492146,"-64.16764803943211,-31.44369085363497,0"
8111,"BARADERO 1800","ESQ MERLO",-64.1695181916,-31.4437003843,"-64.16958284392514,-31.44361465737693,0"
8112,"MERLO 2946","ESQ CHASCOMUS",-64.1694770594,-31.4459293447,"-64.16983548959149,-31.44581529333915,0"
8113,"NECOCHEA 2978","ESQ J DIAZ",-64.1704640655,-31.446159714,"-64.17092532384821,-31.44656089060684,0"
8114,"CNEL. JOSE JAVIER DIAZ 1511","ESQ  H DE LERMA",-64.1732167153,-31.446464146,"-64.17341222219619,-31.446657322712,0"
8115,"CNEL. JOSE JAVIER DIAZ 1300","ENTRE ABREU DE FIGUEROA Y RICHIERI",-64.1762835177,-31.4465813211,"-64.17632686724635,-31.44667620561164,0"
8116,"AV. PABLO RICHIERI 2921","ESQ  PEDRO DE PARRAS",-64.1764335935,-31.4456082449,"-64.17659821076249,-31.44559652406717,0"
8117,"AV. PABLO RICHIERI 2844","ESQ  J. POSE",-64.1769544541,-31.4445951646,"-64.17669719594829,-31.44462378003229,0"
8118,"CNEL. JOSE JAVIER DIAZ 1440","ESQ  MATE DE LUNA",-64.1754960623,-31.4464734745,"-64.17503005410528,-31.44673050387985,0"
8119,"CNEL. JOSE JAVIER DIAZ 1668","ESQ  NECOCHEA",-64.1716630436,-31.4469181467,"-64.17121307807925,-31.44677260414374,0"
8120,"AV. GRAL. O`HIGGINS 2951","ESQ CHASCOMUS",-64.1692499747,-31.4460131403,"-64.16866202938383,-31.44618179230621,0"
8121,"BARADERO 2060","ENTRE ANSENUSA Y HUINCA RENANCO",-64.1673855905,-31.4435904482,"-64.16759358240297,-31.44377776974794,0"
8122,"BARADERO 2360","ESQ  CAMINIAGA",-64.1643543809,-31.4436702997,"-64.16426950803796,-31.44375869964638,0"
8123,"BARADERO 2766","ENTRE TOSNO Y HUASCHAS",-64.1620663108,-31.4438161218,"-64.16089799575853,-31.44370280707891,0"
8124,"MORON 2700","ESQ  PERGAMINO",-64.1590974442,-31.4421869253,"-64.15906150792702,-31.44180509169164,0"
8125,"ASTURIAS 1792","ESQ  TOLEDO",-64.1600426077,-31.439863927,"-64.16019931989946,-31.4399656189743,0"
8126,"ASTURIAS 1890","ESQ  SALAMANCA",-64.158627493,-31.4386749811,"-64.15820582152048,-31.43891488288546,0"
8127,"ASTURIAS 2056","ESQ  CADIZ",-64.1550543017,-31.437012948,"-64.15527684363174,-31.4373277262013,0"
8128,"PROVINCIAS VASCONGADAS 2333","ESQ  CASTILLA",-64.1524145548,-31.4351259702,"-64.15184710496595,-31.43496033156848,0"
8129,"SGTO. CABRAL 1901","ESQ  GOETHE",-64.1511868115,-31.4306661758,"-64.15142786570793,-31.43062846567524,0"
8130,"SGTO. CABRAL 1473","ESQ  CORRIENTES",-64.1507538641,-31.4264367353,"-64.15091337096993,-31.42670110029316,0"
8131,"SGTO. CABRAL","ESQ  ENTRE RIOS",-64.1504964012,-31.4243932348,"-64.15067371394572,-31.42498536135538,0"
8132,"SGTO. CABRAL 1231","ESQ  ESTADOS UNIDOS",-64.1502228387,-31.4220814471,"-64.15032676533622,-31.42236622073758,0"
8133,"SGTO. CABRAL 1023","ESQ. ARGANDOÑA",-64.1497572504,-31.4204321844,"-64.15006081197222,-31.42020130550753,0"
8134,"REMEDIOS DE ESCALADA 215","ESQ  PANAMA",-64.152347349,-31.4150196544,"-64.1523429568953,-31.41483906225579,0"
8135," JOSE GARIBALDI 056","ESQ. 25 DE MAYO",-64.1530690242,-31.4122909883,"-64.15329902711873,-31.4122310390442,0"
8136,"AV. 24 DE SEPTIEMBRE 2071","ENTRE BIO-BIO Y PATRIA",-64.1557290711,-31.4108978681,"-64.15655338085243,-31.41111811701575,0"
8137,"AV. PATRIA 282","ESQ. LIMA (COLEGIO GARZON AGULLA)",-64.1563625142,-31.4098574064,"-64.15727896490766,-31.41037490785626,0"
8138,"AV. PATRIA 600","ESQ. LIBERTAD (HOSPITAL CORDOBA)",-64.1578266574,-31.4062623795,"-64.15879804897648,-31.40632691677721,0"
8139,"AV. PATRIA 800","ESQ. JUAN DE GARAY",-64.1595374695,-31.402781508,"-64.16002877132492,-31.40301086022653,0"
8140,"AV. PATRIA","ESQ. COCHABAMBA",-64.1602666357,-31.3999385389,"-64.16115090952091,-31.39994649162452,0"
8141,"AV. PATRIA 1500","ESQ. AV. BULNES",-64.1607784339,-31.3977110941,"-64.16167737301487,-31.39740900835983,0"
8142,"AV. EDUARDO BULNES 2206","PASANDO GARIBALDI",-64.159801127,-31.3964676558,"-64.1597438989774,-31.39624247853612,0"
8143,"JUAN  XXIII 1200","ESQ  YADAROLA",-64.1561321156,-31.3941142872,"-64.15572461793417,-31.39425660313959,0"
8144,"JUAN  XXIII 1420","ESQ  SANTISO Y MOSCOSO",-64.1553229748,-31.3926022442,"-64.15376548370479,-31.3919463693138,0"
8145,"JUAN  XXIII 1590","ESQ  PUERTO DE PALOS",-64.1537973723,-31.3910248156,"-64.15292537325671,-31.39097647044348,0"
8146,"JUAN  XXIII 1796","ESQ  TARIJA",-64.1522402629,-31.3895004542,"-64.15148669563236,-31.38936605932086,0"
8147,"TARIJA 2063","ESQ  CHAVISACATE",-64.1525721941,-31.3877161954,"-64.15301592155382,-31.3879573951539,0"
8148,"TARIJA 1749","ESQ  PINAGASTA",-64.1549108444,-31.3858389996,"-64.15529882627415,-31.38647194298711,0"
